id,title,property_type,municipality,surface,rooms,bedrooms,bathrooms,description,images_count,price_tnd,city,property_subtype,log_surface,rooms_per_m2,price_per_m2,m2_per_room,property_type_enc,property_subtype_enc,city_mean_enc,city_med_enc,city_freq_enc,subtype_price_enc
1021,Un appartement s2 a vendre à soukra parc,apartment,Tunisie,102.5,2.0,1.0,1.0,"un appartement S2 de 110 m² dans une résidence moderne et sécurisée avec double ascenseur, à proximité de Carrefour. Il offre un salon lumineux avec balcon, une cuisine équipée (plaque, hotte, four) avec séchoir, deux chambres avec dressings, une salle de bain moderne et une place de parking en sous-sol. Spacieux, bien agencé et proche de toutes commodités, ce bien est parfait pour un confort quotidien, que ce soit pour votre résidence principale ou un investissement sûr",14,395000.0,La Soukra,apartment,4.639571612705423,0.01951219512195122,3853.6585365853657,51.25,0,0,521519.9090909091,443000.0,187,482143.85088757396
1027,À vendre un appartement s1 de 62m,apartment,Tunisie,57.2,1.0,0.0,1.0,"Notre agence met à la vente un charmant appartement S1 ( meublé) ,  de 62 m² situé dans une résidence sécurisée avec piscine collective, à Cité El Wafa ,Mrezga, Nabeul. L’appartement se compose de : Un salon ouvrant sur un balcon Une kitchenette entièrement équipée Une chambres à coucher qui s'ouvre sur un petit balcon Une salle de douche Une place de parking au sous sol Confort garanti : toutes les pièces sont chauffées et climatisées. TITRE INDIVIDEUEL Pour plus d’informations ou pour fixer un rendez-vous, merci de nous contacter au : 26 179 301 / whatsapp 216 50 043 750",11,255000.0,Hammamet,apartment,4.063885354737392,0.01748251748251748,4458.0419580419575,57.2,0,0,389698.6301369863,375000.0,146,482143.85088757396
1028,A vendre Appartement s3 au LAC 2,apartment,Tunisie,155.2,2.0,1.0,1.0,"Agence immobilière le Carré 9 vous propose à la vente un appartement S2 d’une superficie de 158m² situé au 2ème étage d’une résidence gardée et sécurisée aux Berges du Lac 2. La partie jour se compose d’un salon avec un balcon, une cuisine équipée avec un séchoir et une salle d’eau invités. La partie nuit loge une suite parentale avec sa propre salle de bain, deux chambres à coucher dont une avec dressing et une salle de bain commune. L’appartement se compose du chauffage central, de la climatisation en split et d’une place de parking au sous-sol. Dossier juridique en règles avec un titre foncier. Pour plus d’informations veuillez nous contacter au 28177388 ou bien 23219610.",4,750000.0,Berges du Lac,apartment,5.051137237405586,0.012886597938144331,4832.474226804124,77.6,0,0,998295.7746478873,950000.0,71,482143.85088757396
1029,À vendre un appartement s1 de 62m,apartment,Tunisie,62.7,1.0,0.0,1.0,"Notre agence met à la vente un charmant appartement S1 ( meublé) ,  de 62 m² situé dans une résidence sécurisée avec piscine collective, à Cité El Wafa ,Mrezga, Nabeul. L’appartement se compose de : Un salon ouvrant sur un balcon Une kitchenette entièrement équipée Une chambres à coucher qui s'ouvre sur un petit balcon Une salle de douche Une place de parking au sous sol Confort garanti : toutes les pièces sont chauffées et climatisées. TITRE INDIVIDEUEL Pour plus d’informations ou pour fixer un rendez-vous, merci de nous contacter au : 26 179 301 / whatsapp 216 50 043 750",11,255000.0,Hammamet,apartment,4.154184562578117,0.01594896331738437,4066.985645933014,62.7,0,0,389698.6301369863,375000.0,146,482143.85088757396
1033,Appartement meublé à 500 mètres de la plage,apartment,Tunisie,70.9,2.0,1.0,1.0,Référence : V 2057 Votre maison est votre investissement Appartement meublé de type S1 Un espace qui vous offre tout le confort nécessaire et qui vous permettra de profiter pleinement de l’été dans une ambiance estivale agréable. Situé à seulement 500 mètres de la plage de Hammam El Ghazaz. Superficie : 75 m² Titre bleu,10,135000.0,Autre,apartment,4.275276264727001,0.028208744710860365,1904.0902679830747,35.45,0,0,398396.0297239915,360000.0,471,482143.85088757396
1035,À Vendre S4 Vue Sur Mer à Nabeul,apartment,Tunisie,235.4,5.0,4.0,2.0,"Cet appartement est situé dans une résidence calme et sécurisée récemment  construite avec ascenseur  à Nabeul prés de la mer .  Le hall d’entrée dessert un spacieux salon lumineux  et un séjour ouvrant  sur une terrasse vue de mer ainsi qu’une cuisine moderne bien agencée et équipée (plaque, hotte, four) complété par une terrasse  et une salle d’eau pour les invitées. En avançant dans le couloir on trouve la partie nuit qui couvre trois suites parentale et une chambre à couchers profitant d’une très belle vue sur mer nanties des dressings . Le chauffage et la climatisation En Split System sont disponibles . trois places parking sous-sol sont  disponibles .",11,680000.0,Nabeul,apartment,5.465525285531943,0.021240441801189464,2888.700084961767,47.08,0,0,549200.0,535000.0,25,482143.85088757396
1036,A vendre S2 direct promoteur à la soukra,apartment,Tunisie,88.3,3.0,2.0,1.0,"La méditerranée Soukra vous propose a la vente un appartement S2 neuf  de 101 m2, située au RDC dans une résidence en R2 calme et bien sécurisée à la soukra . L'entrée mène à un salon spacieux doté d'une terrasse de 8 m2 . Une cuisine américaine bien équipée par une plaque de cuisson, une hotte aspirante et un four électrique. La partie nuit comprend une suite parentale , une chambre à coucher et une salle de bain avec baignoire . Une place de parking en sous-sol est disponible. L'appartement est équipé d'une climatisation split et un chauffage central",10,367000.0,La Soukra,apartment,4.492001487882454,0.03397508493771235,4156.285390713477,29.433333333333334,0,0,521519.9090909091,443000.0,187,482143.85088757396
1040,A Ventre Duplexe Direct Promoteur,apartment,Tunisie,218.5,3.0,2.0,1.0,"magnifique duplex S3 de 218 m², jamais habité et direct promoteur. Situé dans une résidence de très haut standing, il offre de spacieux volumes, une grande terrasse avec vue panoramique. Finitions luxueuses et matériaux de haute gamme. Appartement tout neuf, alliant confort, modernité et élégance.",5,720192.0,Autre,apartment,5.391352232515226,0.013729977116704805,3296.0732265446222,72.83333333333333,0,0,398396.0297239915,360000.0,471,482143.85088757396
1041,Appart s2 au RDC avec place de parking à vendre,apartment,Tunisie,66.0,3.0,2.0,1.0,"Découvrez cet appartement S2 de bon standing, d’une superficie de 67 m², situé au rez-de-chaussée et à quelques pas de la mer. Dès l’entrée, vous serez séduit par un salon lumineux ouvert sur une cuisine à l’américaine moderne. Celle-ci donne accès à un grand séchoir de 50 m², idéal pour vos moments de détente ou vos besoins de rangement. La partie nuit se compose de deux chambres spacieuses et d’une salle de bain équipée d’une baignoire. Cet appartement allie confort, fonctionnalité et proximité de la plage — parfait pour une résidence principale, secondaire ou un investissement locatif. Superficie : 67 m² Proximité : Mer à quelques mètres Étage : Rez-de-chaussée Composition : Salon, cuisine américaine, 2 chambres, salle de bain, grand séchoir place de parking au sous-sol disponible",11,245000.0,Autre,apartment,4.204692619390966,0.045454545454545456,3712.121212121212,22.0,0,0,398396.0297239915,360000.0,471,482143.85088757396
1044,À VENDRE – Appartement S3 jamais habité,apartment,Tunisie,102.9,4.0,3.0,2.0,"À VENDRE – Appartement S3 jamais habité  Proche plage – Chatt Mariem À vendre appartement neuf, jamais habité, situé à Chatt Mariem dans une résidence sécurisée, à quelques pas de la plage et proche de toutes les commodités. Caractéristiques : Typologie : S3 Superficie : 102 m² Étage : 1er étage avec ascenseur Résidence sécurisée Appartement lumineux et bien agencé Direct promoteur Idéal pour habitation ou investissement Prix : 350 000 DT Localisation : Chatt Mariem – emplacement stratégique proche de la plage Contact : 55 050 501 (WhatsApp) 55 050 502 Agence Immobilière Ezzayatine – Sousse – L’Mnchiyaa Visites sur rendez-vous",3,350000.0,Sousse,apartment,4.6434288981051814,0.038872691933916424,3401.3605442176868,25.725,0,0,408281.2921348315,333000.0,178,482143.85088757396
1047,S4 à vendre jardin de Carthage,apartment,Tunisie,235.4,5.0,4.0,2.0,L'affiche imo vous propose a la vente à jardin de Carthage un appartement s4 neuf avec place parking au premier étage dans une résidence sécurisée Un prix très intéressant pour investissement où bien habitation Veuillez nous contacter sur le 55990007 WhatsApp,6,650000.0,Carthage,apartment,5.465525285531943,0.021240441801189464,2761.2574341546306,47.08,0,0,630882.3529411765,675000.0,17,482143.85088757396
1053,Appartement S2 à vendre à Ain Zaghouan,apartment,Tunisie,130.0,3.0,2.0,1.0,"New Key La Soukra vous propose à la vente un appartement S2 dans une résidence calme et bien gardée à Ain Zaghouan. Ce dernier se compose d'un salon avec balcon, d'une cuisine équipeé , 02 chambres à coucher et d'une salle de douche. Une place de parking au sous-sol est à votre disposition.  Référence du bien: Ref8441a",8,320000.0,La Soukra,apartment,4.875197323201151,0.023076923076923078,2461.5384615384614,43.333333333333336,0,0,521519.9090909091,443000.0,187,482143.85088757396
1056,A vendre un appartement Neuf a la marsa,apartment,Tunisie,145.5,4.0,3.0,2.0,"À vendre direct promoteur, un superbe appartement S3 de 141 m² bénéficiant d’un jardin privatif de 73 m², idéal pour une vie confortable et agréable. Ce bien se compose de : Un salon spacieux et lumineux ouvrant directement sur le jardin Une cuisine moderne avec accès extérieur Trois chambres à coucher avec dressing Salle de bain et salle d’eau Espaces bien pensés, finitions soignées et matériaux de qualité",10,950000.0,La Marsa,apartment,4.987025428457122,0.027491408934707903,6529.209621993127,36.375,0,0,492373.9130434783,410000.0,115,482143.85088757396
1057,"A VENDRE — S2 Haut Standing, Terrasses et Plage",apartment,Tunisie,250.0,3.0,2.0,1.0,"A VENDRE — Appartement S2 d’une superficie d’environ 250 m², situé au 7ème étage d’une résidence sécurisée à Chott Mériem, proche de la plage et de toutes commodités. Caractéristiques : Superficie : 250 m² Agencement : Salon  2 chambres Grande terrasse avec vue dégagée Ascenseur fonctionnel Climatisation et chauffage central Résidence sécurisée, bon voisinage Titre foncier individuel vérifié Prix : Sur demande Visites sur rendez-vous. Contact : 55 050 501 / 55 050 502 Agence Immobilière Ezzayatine – Mnchiya",8,450000.0,Autre,apartment,5.5254529391317835,0.012,1800.0,83.33333333333333,0,0,398396.0297239915,360000.0,471,482143.85088757396
1060,À VENDRE Appartement S3 Haut Standing à hay tamir,apartment,Tunisie,106.8,2.0,1.0,1.0,"À VENDRE – Appartement S3 Haut Standing à Hay Taamir, Sousse À vendre un appartement S3 haut standing situé à Hay Taamir, Sousse, dans une résidence moderne, calme et très bien entretenue. Situé au 6ᵉ étage avec ascenseur, il offre une belle luminosité et un très bon confort. Caractéristiques : Surface : 100 m² Chauffage central Climatiseur Résidence propre et sécurisée Ascenseur Quartier agréable et proche de toutes commodités Points forts : Appartement bien agencé, idéal pour une famille ou un investissement locatif. Prix : Sur demande Contact : 216 55 050 501 216 55 050 502 Agence Immobilière Ezzayatine – Sousse",7,290000.0,Sousse,apartment,4.680277658474897,0.018726591760299626,2715.355805243446,53.4,0,0,408281.2921348315,333000.0,178,482143.85088757396
1062,Un Bel appartement S2 de 99m² à vendre à Ain Zaghouan,apartment,Tunisie,95.6,1.0,0.0,1.0,"La Résidence Marbella est un projet pensé pour allier confort, sérénité et bien-être au quotidien. Profitez d’un cadre moderne avec parking sous-sol sécurisé et celliers privés, dans des appartements aux prestations soignées et ergonomiques. Nos appartements type S+2 (Salon et 2 chambres) offrent des espaces lumineux et conviviaux, avec des environnements propices aux moments de détente et aux balades en famille. Surface disponible : de 99 à 119 m² « Pour d’amples informations, n'hésitez pas à nous contacter au +216 98 780 888 ou par e-mail à commercial@cipolin-immobilier.com. Site web : cipolin-immobilier.com. »",17,390000.0,Ain Zaghouan,apartment,4.570578741218473,0.010460251046025106,4079.497907949791,95.6,0,0,459137.9310344828,420000.0,29,482143.85088757396
1063,À vendre Appartement S4,apartment,Tunisie,239.0,5.0,4.0,2.0,"À vendre – Spacieux Appartement S4 aux Les Berges du Lac 2 Situé au 1er étage d’une résidence calme, sécurisée et bien entretenue avec ascenseur, cet appartement de 234 m² offre de beaux volumes et une excellente distribution des espaces, idéale pour une vie familiale confortable. Dès l’entrée, vous découvrez un grand salon lumineux, bénéficiant d’une belle surface permettant d’aménager facilement un double espace salon et salle à manger. La partie nuit est bien séparée et se compose de : Une suite parentale avec salle d’eau privative (douche) Trois chambres spacieuses Une salle de bain avec baignoire Une salle d’eau pour les invités La cuisine est bien équipée avec four, plaque de cuisson et hotte, et offre un espace fonctionnel et pratique. L’appartement est vendu sans meubles. Superficie : 234 m² 3 toilettes 2 places de parking Résidence sécurisée Ascenseur Quartier résidentiel recherché et proche de toutes commodités Un bien rare au Lac 2, idéal pour une famille recherchant espace, confort et sécurité. Pour plus d’informations ou pour organiser une visite, n’hésitez pas à nous contacter.",10,999000.0,Berges du Lac,apartment,5.480638923341991,0.02092050209205021,4179.916317991632,47.8,0,0,998295.7746478873,950000.0,71,482143.85088757396
1070,Appartement S3 avec jardin,apartment,Tunisie,153.1,4.0,3.0,2.0,"La Société Mellouli Immobilière vous propose à la vente un appartement S3 de haut standing, idéalement situé à Aïn Zaghouan, à proximité immédiate de la Clinique Soukra (nouvelle Soukra), au sein d’une résidence récemment construite. D’une superficie de 146 m², cet appartement est situé au rez-de-chaussée et bénéficie d’une excellente orientation. Il se compose de : •	Un salon et une salle à manger spacieux •	Une cuisine moderne entièrement équipée (plaque, hotte, four) •	Une salle de bain avec baignoire •	Trois chambres à coucher •	Une salle d’eau avec douche •	Un jardin privatif de 60 m² L’appartement est équipé de : •	Chauffage central •	Quatre climatiseurs •	Une place de parking au sous-sol",6,480000.0,La Soukra,apartment,5.03760174232607,0.02612671456564337,3135.2057478772044,38.275,0,0,521519.9090909091,443000.0,187,482143.85088757396
1071,Appartement en vente à Aouina. Surface de 160 m². Porte blin...,apartment,Tunisie,155.3,3.0,2.0,1.0,"Appartement idéal à la vente. Prix 330 000 TND. 3 chambres à coucher, 2 salles de bains, 160 m². 6ème étage. Moins de 10 ans. Revêtement: Marbre. Bénéficiez du calme absolu avec fenêtres en double vitrage. Porte blindée et chauffage central. Venez découvrir cet appartement à vendre à Aouina. Lave-linge. Climatisation. Et place de parking sous sol Programmez dès maintenant votre visite pour cet appartement d'exception. Cuisine entièrement équipée. Sécurité. Four micro-ondes.",15,330000.0,El Aouina,apartment,5.051777237427431,0.01931745009658725,2124.9195106245975,51.76666666666667,0,0,321022.22222222225,330000.0,108,482143.85088757396
1073,Appartement à vendre à Sousse Tunisie – P. Privée,apartment,Tunisie,119.5,3.0,2.0,1.0,"Appartement à vendre – Propriété privée – Vente directe du propriétaire Pour acheteurs sérieux uniquement, très bel appartement au rez-de-chaussée à vendre dans une résidence familiale à Riadh – Sousse. Un emplacement stratégique et rare combinant accessibilité, tranquillité et qualité de vie. Localisation : Angle du rond-point reliant Riadh / Ezzouhour – Route Kairouan / Zaouia Sousse Immeuble en angle : façade Est de 30 m et façade Sud ouverte sur une route de 50 m Derrière l’immeuble : espace vert et parc de loisirs pour enfants Moins de 40 m d’un arrêt de bus et des transports publics réguliers Accès direct à la route principale Sousse – Kairouan Google Maps : https://maps.app.goo.gl/ArYntSzEiM6UMUq57 Accessibilité – Un véritable atout : Arrêt de bus directement devant l’immeuble Taxi collectif disponible devant la résidence Taxis individuels disponibles en permanence Lignes directes vers facultés et services essentiels ️ Déplacements très faciles, même sans voiture Emplacement idéal pour familles & investissement locatif étudiant : Établissements scolaires à proximité : École  Tarak Ibn Ziad – 400 m École privée Al Ahram – 400 m Collège préparatoire May jeribi – 300 m Lycée Riadh – 600 m Enseignement supérieur (env. 1,8 km) : Faculté de Droit de Sousse Faculté des Lettres Institut Supérieur du Transport Institut Supérieur des Études Technologiques (ISET) ️ Idéal pour résidence familiale grâce à la proximité des écoles ️ Excellente opportunité d’investissement locatif pour étudiants et enseignants universitaires Caractéristiques : Superficie : 118,4 m² 3 chambres 2 salles de bain Cuisine spacieuse (3,5  4 m) 2 balcons (avant et arrière) Espaces de rangement  placards intégrés Résidence & Appartement : Rez-de-chaussée Seulement 2 appartements par étage Excellent état général et bonne finition Isolation thermique et phonique efficace Majorité des propriétaires tunisiens résidant à l’étranger Résidence occupée par ses propriétaires (non destinée à la location massive) Environnement calme, familial et respectueux Orientation & Vue : Appartement orienté Est Vue totalement dégagée (100 %) sans vis-à-vis ️ Équipements & Services : Compteurs individuels (eau – électricité – gaz naturel) Place de parking Caméras de surveillance  système d’alarme Fenêtres aluminium avec grilles de protection Jardin commun à l’avant et à l’arrière Note concernant les photos et vidéos : L’appartement est actuellement habité par le propriétaire, c’est pourquoi les meubles apparaissent sur les photos. Une vidéo Walkthrough détaillée peut être envoyée via WhatsApp ou en privé pour les acheteurs sérieux uniquement. Prix : 47 000  (appartement vide) 50 000  si vous souhaitez conserver entièrement la chambre d’enfant telle que présentée sur les photos, sans aucun retrait, y compris le climatiseur déjà installé dans la chambre. Modalités de vente : Possibilité de signer une promesse de vente Finalisation du paiement au plus tard avant décembre 2026 Informations complètes et prix clairement définis Idéal pour résidence principale ou investissement rentable Vente directe du propriétaire – sans intermédiaires En raison de ma présence à l’étranger, merci de me contacter uniquement via : WhatsApp : 216 22200124 (Acheteurs sérieux uniquement) 971 50 264 0271",17,158390.0,Sousse,apartment,4.791649752930709,0.02510460251046025,1325.439330543933,39.833333333333336,0,0,408281.2921348315,333000.0,178,482143.85088757396
1078,Un appartement en s2 proche de l'hotel Nahrawess,apartment,Tunisie,115.0,3.0,2.0,1.0,"A vendre L’appartement en S2 direct promoteur  se situe au 1ér étage d’une résidence en R2 calme et sécurisée proche de l’hôtel Nozha Beach et el Fell seulement à 400 mètres de la plage. Le hall d'entrée mène à un salon Une cuisine bien équipée avec des éléments de rangement. Deux chambres à coucher dont chacune est meublée par un dressing et qui se partagent une salle de bain Il est équipé par la climatisation chaud froid. Une place parking est disponible sur demande . L'appartement est avec titre individuel et les droit d'enregistrement fiscales sont de 1% . Superficie : 116m² Prix : 390MD Pour fixer un rendez vous, veuillez nous contacter sur le 22930606",11,390000.0,Autre,apartment,4.7535901911063645,0.02608695652173913,3391.304347826087,38.333333333333336,0,0,398396.0297239915,360000.0,471,482143.85088757396
1079,A vendre un appartement s3 à Mourouj 4,apartment,Tunisie,148.85,4.0,3.0,2.0,"La Méditerranée Immobilière vous propose à la vente un appartement S2 au 3ᵉ étage, comprenant un salon, une cuisine, deux chambres à coucher et une salle de bain. Situé dans une résidence sécurisée à Mourouj 4, en face du terminus métro Mourouj 4, cet appartement bénéficie d’un emplacement stratégique, idéal pour un cadre de vie confortable et pratique.",7,160000.0,Autre,apartment,5.009634793762672,0.026872690628149145,1074.9076251259658,37.2125,0,0,398396.0297239915,360000.0,471,482143.85088757396
1083,S2 en vente,apartment,Tunisie,78.3,1.0,0.0,1.0,"Appartement S2 d’une superficie de 85 m², situé au 4 étage d’un immeuble avec ascenseur, offrant un standing correct et bien entretenu.À l’entrée, on découvre un salon lumineux doté d’une fenêtre avec store manuel. L’appartement bénéficie d’une séparation fonctionnelle entre la partie jour et la partie nuit.La cuisine est équipée (plaque de cuisson) et donne accès à une grande terrasse.La partie nuit comprend deux chambres à coucher, une salle de bain, ainsi que deux placards intégrés offrant un espace de rangement pratique.L’appartement est équipé d’un chauffage central et de la climatisation, avec deux climatiseurs installés dans le salon et la chambre parentale.",7,140000.0,Autre,apartment,4.373238128640803,0.01277139208173691,1787.9948914431673,78.3,0,0,398396.0297239915,360000.0,471,482143.85088757396
1086,S3 à vendre à l'Aouina Palmerais,apartment,Tunisie,124.85,2.0,1.0,1.0,"Cet appartement est situé au sein d’une résidence gardée, située dans un quartier résidentiel calme et à proximité immédiate de toutes les commodités. Le hall d’entrée dessert un salon spacieux et baigné de lumière naturelle grâce à ses ouvertures donnant sur un balcon exploitable. La cuisine est entièrement équipée d’une plaque de cuisson, d’une hotte aspirante et d’un four électrique, et dispose d’un séchoir attenant. Une salle d’eau pour les invités complète la partie jour. La partie nuit comprend trois chambres à coucher, dont deux avec placards, ainsi qu’une salle de bain commune. L’appartement est doté d’un chauffage central",10,355000.0,El Aouina,apartment,4.835090721581325,0.016019223067681217,2843.4120945134164,62.425,0,0,321022.22222222225,330000.0,108,482143.85088757396
1088,Un appartement s2 a vendre à soukra parc,apartment,Tunisie,107.1,1.0,0.0,1.0,"un appartement S2 de 110 m² dans une résidence moderne et sécurisée avec double ascenseur, à proximité de Carrefour. Il offre un salon lumineux avec balcon, une cuisine équipée (plaque, hotte, four) avec séchoir, deux chambres avec dressings, une salle de bain moderne et une place de parking en sous-sol. Spacieux, bien agencé et proche de toutes commodités, ce bien est parfait pour un confort quotidien, que ce soit pour votre résidence principale ou un investissement sûr",14,395000.0,La Soukra,apartment,4.683056724645162,0.009337068160597572,3688.1419234360415,107.1,0,0,521519.9090909091,443000.0,187,482143.85088757396
1090,Superbe Appartement S2 à vendre la Soukra,apartment,Tunisie,99.0,3.0,2.0,1.0,"S+2 avec terrasse et jardin. dans un quartier résidentiel calme, proche de toutes les commodités. L'appartement dispose d'une entrée indépendante, une salon lumineux avec accès au jardin,deux chambres confortables, une cuisine agencée et équipé une salle de bain avec douche à l’italienne,une salle d’eau invité et un suite parentale. jardin piscinable et équipé d'une caméra de surveillance. deux places de parking Superficie 104.65 m² Terrasse 18.67 m² Jardin 38.09 m² Prix ttc  584.517,000.",17,584517.0,La Soukra,apartment,4.605170185988092,0.030303030303030304,5904.212121212121,33.0,0,0,521519.9090909091,443000.0,187,482143.85088757396
1091,Un appartement neuf en s3 à vendre,apartment,Tunisie,130.1,2.0,1.0,1.0,"Appartement  neuf S3 haut standing de 136 m², idéal pour une vie familiale confortable. Il comprend un salon lumineux, une suite parentale, 2 chambres et une salle de bain fonctionnelle, ainsi qu’une cuisine moderne aménagée et équipée (hotte, four et plaque de cuisson) avec séchoir. Situé dans une résidence avec double ascenseurs, proche des cliniques, écoles et commodités. Chauffage central et climatisation. Deux places de parking et un cellier. .",13,430000.0,Autre,apartment,4.875960390769654,0.015372790161414298,3305.149884704074,65.05,0,0,398396.0297239915,360000.0,471,482143.85088757396
1097,Un appartement s2 à Jardins de Carthage,apartment,Tunisie,134.9,1.0,0.0,1.0,"La Méditerranée Immobilière Lac 2, vous propose à la vente un magnifique appartement S2 d'une superficie 134m² dans une résidence calme et sécurisée à Jardin de Carthage. Il se compose d'un salon spacieux et lumineux donnant accès à une grande terrasse. Une cuisine équipé avec un séchoir. La partie nuit dispose 2 chambres à coucher avec des dressings avec une salle de bain salle de bain . L'appartement est équipé de chauffages central et des climatiseurs.",6,580000.0,Jardins de Carthage,apartment,4.911919321157098,0.007412898443291327,4299.481097108969,134.9,0,0,669237.7777777778,650000.0,180,482143.85088757396
1099,À vendre S1 de 57m²avec une terrasse à AFH mrezga,apartment,Tunisie,59.0,2.0,1.0,1.0,"Cet appartement est situé dans une résidence récemment  construite avec  ascenseur et piscine collective  à Cité El Wafa,Nabeul. Le hall d’entrée dessert un spacieux salon lumineux ouvrant  sur une terrasse de 18m² ainsi qu’une kitchenette  moderne bien agencée et équipée.  En avançant dans le couloir on trouve la partie nuit qui couvre une chambre à coucher et une salle de douche. Le chauffage et la climatisation En Split System sont disponibles . Une place parking sous-sol est  disponible.",7,285000.0,Hammamet,apartment,4.0943445622221,0.03389830508474576,4830.5084745762715,29.5,0,0,389698.6301369863,375000.0,146,482143.85088757396
1109,"S2 de 94,30m² et une terrasses de 6m²",apartment,Tunisie,90.2,3.0,2.0,1.0,"La Résidence « REGALIA 2 » se situe à Ain Zaghouan et donne directement sur l’avenue Khalid Ibn El Walid, elle est idéalement placée à dix minutes du centre ville et de la Marsa, et à proximité des Berges du Lac et de l’aéroport. _CONCEPTION Née d’un désir d’exclusivité et d’excellence, la Résidence REGALIA se distingue par l’originalité de son architecture et de la conception de ses façades et de ses parties communes. La résidence s’articule autour d’une multitude d’espaces verts à la végétation luxuriante créant ainsi un véritable véritable poumon vert et faisant de la résidence un havre de paix et de sérénité. La 1 ère tranche de la Résidence « REGALIA » est composée de 02 Blocs comprenant des locaux de commerce et des appartements de Haut Standing de type S+1, S+2 et S+3, aux plans optimisés et jouissant de terrasses privatives. Les surfaces des appartements sont comprises entre 58m2 et plus de 165 m². Des places de stationnement et des celliers privatifs sont disponibles au sous-sol. _SERVICES DE PROXIMITÉ La Résidence jouit d’une multitude de services à proximité immédiate : Supermarchés « Monoprix, M.G » épicerie fine « BEN YAGHLEN ET BEN GAYED HESSINE » Jardin d’enfants, pharmacie, clinique la Soukra créant ainsi un espace de vie harmonieux et réfléchi et garantissant au mieux le confort quotidien des résidents. _COMMODITÉS Pour le bien être de nos chers futurs résidents, la Résidence REGALIA propose des prestations uniques : salle de sport, espaces loisirs , et abattoir. _SMART HOME Appartements intelligents par excellence grâce à la technologie smart home « en option ». Livraison JANVIER 2027",17,358000.0,La Marsa,apartment,4.513054897080286,0.03325942350332594,3968.957871396896,30.066666666666666,0,0,492373.9130434783,410000.0,115,482143.85088757396
1113,Vente d'un bel appartement à Ain Zaghouan Nord. 2 belles cha...,apartment,Tunisie,132.8,2.0,1.0,1.0,"Achetez votre appartement. Prix 427 000 TND. 2 chambres à coucher, 3 salles de bains, 132 m². 1 Pièces. Nouveau. Vous bénéficierez d'une terrasse et d'un jardin. Cet appartement est proposé à la vente à Ain Zaghouan Nord, La Marsa.",16,427000.0,La Marsa,apartment,4.896346147694128,0.01506024096385542,3215.3614457831322,66.4,0,0,492373.9130434783,410000.0,115,482143.85088757396
1116,S4 231 m² petite résidenceJardins de Carthage,apartment,Tunisie,423.41,4.0,3.0,2.0,"Darcom Tunisia met à la vente un appartement S4 de 231 m², situé dans une petite résidence R4 gardée et sécurisée près de toutes commodités aux Jardins de Carthage. La partie jour se compose comme suit : -un spacieux salon/salle à manger lumineux ouvrant sur un balcon - un séjour séparé -une cuisine aménagée et équipée (Hotte, Plaque et Four,lave- vaiselle) - une salle d’eau avec douche - une chambre de service La partie nuit séparée comprend : - un dressing au hall - une suite parentale avec dressings et disposant d’une salle de bain -deux chambres à coucher chacune avec dressing - une salle de bain commune -Une place de parking au sous-sol et un cellier sont disponibles Système central de climatisation et chauffage installé .",1,980000.0,Jardins de Carthage,apartment,6.050699969138953,0.009447108004062257,2314.5414609952527,105.8525,0,0,669237.7777777778,650000.0,180,482143.85088757396
1117,S3 en vente,apartment,Tunisie,126.0,4.0,3.0,2.0,"Découvrez votre futur appartement S3 clé en main au Kram, avec livraison prévue pour octobre 2026.Tecnocasa vous propose ce logement moderne en promotion directe promoteur, idéalement situé sur la route principale.D’une superficie de 128,57 m².Cette appartement se compose d’un salon lumineux ouvert sur un balcon, parfait pour profiter d’un espace extérieur, d’une chambre confortable, d’une kitchenette ouverte ainsi que d’une salle de douche moderne équipée de sanitaires de qualité.Conçu avec soin, l’appartement sera livré clé en main, avec des finitions haut de gamme incluant carrelage moderne, peinture soignée, cuisine équipée et installation sanitaire complète.L’immeuble dispose également d’un ascenseur, offrant un confort quotidien optimal.",1,539994.0,Autre,apartment,4.844187086458591,0.031746031746031744,4285.666666666667,31.5,0,0,398396.0297239915,360000.0,471,482143.85088757396
1118,Appartement S3 – 130 m² – 4ᵉ étage,apartment,Tunisie,136.1,2.0,1.0,1.0,"À vendre, un spacieux appartement S3 de 130 m², situé au 4ᵉ étage sans ascenseur dans un immeuble réalisé par le SNIT. Il se compose d’un double salon lumineux, d’une cuisine aménagée et équipée avec accès sur séchoir, d’une salle d’eau pour invités, d’une salle de douche ainsi que de trois chambres confortables. L’appartement bénéficie d’un emplacement stratégique, proche de toutes commodités (écoles, commerces, transports), ce qui en fait une opportunité idéale pour une famille à la recherche d’un cadre pratique et fonctionnel.",7,225000.0,Autre,apartment,4.920710586568268,0.014695077149155033,1653.1961792799414,68.05,0,0,398396.0297239915,360000.0,471,482143.85088757396
